Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-09-21 00:00:00+09:00,40988.59118852459,41899.4487704918,40988.59118852459,41671.734375,5562,0.0,0.0
2021-09-22 00:00:00+09:00,41595.823738532104,42051.25246559633,41292.20458715596,41368.109375,7670,0.0,0.0
2021-09-24 00:00:00+09:00,41368.109375,41975.34767775229,41368.109375,41368.109375,7390,0.0,0.0
2021-09-27 00:00:00+09:00,41368.113203548826,41975.3515625,41368.113203548826,41975.3515625,4717,0.0,0.0
2021-09-28 00:00:00+09:00,41595.82129963899,42127.154783393504,41368.10694945849,42051.25,4146,0.0,0.0
2021-09-29 00:00:00+09:00,42051.25690009124,42203.06649178832,41519.923329151454,41595.828125,6069,0.0,0.0
2021-09-30 00:00:00+09:00,42127.156264494435,42430.775408743044,40836.77490143784,40912.6796875,10362,0.0,0.0
2021-10-01 00:00:00+09:00,40912.68217865566,41140.39655070755,40229.5390625,40229.5390625,8959,0.0,0.0
2021-10-04 00:00:00+09:00,40381.35445926966,40912.688070575845,40153.640054424155,40533.1640625,4474,0.0,0.0
2021-10-05 00:00:00+09:00,40153.62894262104,40912.67674871974,39242.771575302606,40760.8671875,7088,0.0,0.0
2021-10-06 00:00:00+09:00,40760.87259728774,40912.68217865566,39470.49115566038,40229.5390625,7247,0.0,0.0
2021-10-07 00:00:00+09:00,40229.53468165888,40760.868158586454,40229.53468165888,40609.05859375,5826,0.0,0.0
2021-10-08 00:00:00+09:00,40229.5444179614,40988.59242584746,40229.5444179614,40305.44921875,5288,0.0,0.0
2021-10-11 00:00:00+09:00,40305.44139900278,40912.6796875,40001.82225475417,40912.6796875,4725,0.0,0.0
2021-10-12 00:00:00+09:00,40912.68017037592,41292.20410516605,40760.87059645987,41140.39453125,4708,0.0,0.0
2021-10-13 00:00:00+09:00,41140.39451704545,41747.6328125,40988.58494318182,41747.6328125,5992,0.0,0.0
2021-10-14 00:00:00+09:00,41671.729519164364,41975.348677773945,40988.58641229282,41216.30078125,5222,0.0,0.0
2021-10-15 00:00:00+09:00,41519.92041552198,41671.72999656594,41140.39646291209,41444.015625,2060,0.0,0.0
2021-10-18 00:00:00+09:00,41444.01366477273,41747.6328125,41140.39451704545,41747.6328125,5891,0.0,0.0
2021-10-19 00:00:00+09:00,41747.63771669708,41747.63771669708,41140.39934990876,41595.828125,4097,0.0,0.0
2021-10-20 00:00:00+09:00,41368.113737454376,41671.73292084854,41140.39934990876,41595.828125,4061,0.0,0.0
2021-10-21 00:00:00+09:00,41595.821771025876,41747.63133953327,41064.48828125,41064.48828125,2735,0.0,0.0
2021-10-22 00:00:00+09:00,40988.58348968105,41140.39305816135,40381.34521575985,40457.25,4070,0.0,0.0
2021-10-25 00:00:00+09:00,40381.344246495326,41216.296853095795,40381.344246495326,40609.05859375,5973,0.0,0.0
2021-10-26 00:00:00+09:00,40609.063957555976,40836.77833488806,40381.34958022388,40684.96875,4587,0.0,0.0
2021-10-27 00:00:00+09:00,40457.25926088483,40912.688070575845,40457.25926088483,40533.1640625,15292,0.0,0.0
2021-10-28 00:00:00+09:00,40757.94859644913,40835.730941098846,40213.47218390115,40524.6015625,14149,1289.0,0.0
