Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-09-17 00:00:00+09:00,105688.03343727566,106144.56921886218,105079.319061827,105992.390625,1126,0.0,0.0
2021-09-21 00:00:00+09:00,105155.40183770015,105459.75900655023,104242.33033114993,104546.6875,1181,0.0,0.0
2021-09-22 00:00:00+09:00,104622.78698336692,105003.23348148826,103329.2688897544,103785.8046875,1685,0.0,0.0
2021-09-24 00:00:00+09:00,103861.87833356127,105155.396232221,103861.87833356127,104318.4140625,1537,0.0,0.0
2021-09-27 00:00:00+09:00,105079.3046875,105459.75112011223,104698.85825488776,105079.3046875,1475,0.0,0.0
2021-09-28 00:00:00+09:00,105459.76671694886,105916.3025036023,104622.7844414175,105611.9453125,1354,0.0,0.0
2021-09-29 00:00:00+09:00,105764.12061324168,106068.47779486253,105079.31695459479,105155.40625,1946,0.0,0.0
2021-09-30 00:00:00+09:00,105459.75450655498,105688.02237345229,104470.59375,104470.59375,2328,0.0,0.0
2021-10-01 00:00:00+09:00,104394.50568392724,104546.68426364142,102340.09485778582,102492.2734375,2414,0.0,0.0
2021-10-04 00:00:00+09:00,102720.54348076215,103937.97214423785,102720.54348076215,103329.2578125,1671,0.0,0.0
2021-10-05 00:00:00+09:00,103177.09375,103481.45095870207,101274.8611956121,103177.09375,3234,0.0,0.0
2021-10-06 00:00:00+09:00,103177.08374167899,104014.06598442122,101807.47643537352,102872.7265625,2031,0.0,0.0
2021-10-07 00:00:00+09:00,102720.54124954078,104014.05917638684,102644.4519597263,103557.5234375,1436,0.0,0.0
2021-10-08 00:00:00+09:00,103633.60826056985,104470.59041245404,103481.4296875,103481.4296875,1114,0.0,0.0
2021-10-11 00:00:00+09:00,104090.15638847857,104090.15638847857,102416.19188515509,103024.90625,1839,0.0,0.0
2021-10-12 00:00:00+09:00,103481.43189277899,104774.94979143872,103405.34260462254,104318.4140625,1281,0.0,0.0
2021-10-13 00:00:00+09:00,104698.8714953271,105916.30023364486,104546.69290303737,105840.2109375,2827,0.0,0.0
2021-10-14 00:00:00+09:00,105992.39078362944,106068.4800806744,104470.60484273023,104927.140625,1745,0.0,0.0
2021-10-15 00:00:00+09:00,105155.4061825054,105992.38843142548,105079.31688714902,105688.03125,1353,0.0,0.0
2021-10-18 00:00:00+09:00,105916.29017216642,106068.46875,104622.77226058106,106068.46875,1726,0.0,0.0
2021-10-19 00:00:00+09:00,105840.20984071273,106068.47772678186,104851.04900107991,105688.03125,1266,0.0,0.0
2021-10-20 00:00:00+09:00,105688.03131783647,105840.2099086469,104927.13836378438,105155.40625,1327,0.0,0.0
2021-10-21 00:00:00+09:00,105535.84040663468,105535.84040663468,104774.9475414102,105079.3046875,1154,0.0,0.0
2021-10-22 00:00:00+09:00,105003.22441106648,105003.22441106648,103937.97430834551,104166.2421875,1278,0.0,0.0
2021-10-25 00:00:00+09:00,104927.1294837946,105459.75450655498,104242.32588310269,104470.59375,2284,0.0,0.0
2021-10-26 00:00:00+09:00,104851.03907959518,104851.03907959518,103937.96762171772,104318.4140625,1913,0.0,0.0
2021-10-27 00:00:00+09:00,104394.51006665449,105079.31370411797,104014.063601397,104166.2421875,3099,0.0,0.0
2021-10-28 00:00:00+09:00,102870.96630228136,103808.9994296578,102401.94973859316,102792.796875,3899,3643.0,0.0
2021-10-29 00:00:00+09:00,103027.3134765625,103027.3134765625,102167.44970703125,102558.296875,1871,0.0,0.0
2021-11-01 00:00:00+09:00,102558.29884615385,102792.8071514423,101385.75731971154,101620.265625,1781,0.0,0.0
2021-11-02 00:00:00+09:00,101698.43601502862,103105.48585997136,101698.43601502862,102401.9609375,1703,0.0,0.0
2021-11-04 00:00:00+09:00,102870.98629261364,103418.17238991478,102558.30852272728,103183.6640625,1645,0.0,0.0
2021-11-05 00:00:00+09:00,103339.984375,103574.49266026853,102792.7983760401,103339.984375,838,0.0,0.0
2021-11-08 00:00:00+09:00,103027.30479291604,104356.18505200524,103027.30479291604,104278.015625,1536,0.0,0.0
2021-11-09 00:00:00+09:00,104356.19433962263,104512.53320754717,103496.33056603772,103574.5,766,0.0,0.0
2021-11-10 00:00:00+09:00,103574.51024580505,103887.18801258484,103340.00192072021,103652.6796875,880,0.0,0.0
2021-11-11 00:00:00+09:00,103652.67431235871,104199.86037584778,103652.67431235871,103730.84375,443,0.0,0.0
2021-11-12 00:00:00+09:00,103730.83590770404,103809.00533943555,102401.9555682685,102480.125,991,0.0,0.0
2021-11-15 00:00:00+09:00,102636.45802043726,103183.64401140684,102558.28859315588,102792.796875,823,0.0,0.0
2021-11-16 00:00:00+09:00,102792.7983760401,103339.984375,102792.7983760401,103339.984375,704,0.0,0.0
2021-11-17 00:00:00+09:00,103339.98874904653,103339.98874904653,102245.61670480549,102480.125,830,0.0,0.0
2021-11-18 00:00:00+09:00,102480.1294110577,102714.63771634616,101385.75731971154,101620.265625,1089,0.0,0.0
2021-11-19 00:00:00+09:00,101620.25924670798,101698.42867689775,100604.05665424089,100916.734375,1197,0.0,0.0
2021-11-22 00:00:00+09:00,100525.8984375,101073.08450986586,100369.55955968118,100525.8984375,867,0.0,0.0
2021-11-24 00:00:00+09:00,100525.8984375,100682.23731531881,99822.37348731532,100525.8984375,1431,0.0,0.0
2021-11-25 00:00:00+09:00,100525.88722405113,101385.75095613865,100525.88722405113,100916.734375,1175,0.0,0.0
2021-11-26 00:00:00+09:00,101073.07323537955,101151.24266556933,99978.70121272269,100916.734375,1872,0.0,0.0
2021-11-29 00:00:00+09:00,99900.52823378165,100525.88365308543,98727.98682258702,98806.15625,1969,0.0,0.0
2021-11-30 00:00:00+09:00,99666.03029273715,101229.41900321146,98884.3359375,98884.3359375,2933,0.0,0.0
2021-12-01 00:00:00+09:00,98962.50924243912,100369.55913688138,98884.339803859,99509.6953125,1915,0.0,0.0
