Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-09-24 00:00:00+09:00,93194.76414622947,93836.93306368843,92873.6796875,92873.6796875,5087,0.0,0.0
2021-09-27 00:00:00+09:00,93114.50431953925,94479.11343456697,93114.50431953925,94077.7578125,3423,0.0,0.0
2021-09-28 00:00:00+09:00,93836.94299818065,94158.02749090325,92793.41839683219,93756.671875,6046,0.0,0.0
2021-09-29 00:00:00+09:00,93805.73303847002,93805.73303847002,92333.62911981922,92742.546875,6584,2160.0,0.0
2021-09-30 00:00:00+09:00,92742.5445969365,92987.89524401833,91434.0078125,91434.0078125,9551,0.0,0.0
2021-10-01 00:00:00+09:00,91761.16002006881,92824.3463661124,88735.16811209863,89144.0859375,28470,0.0,0.0
2021-10-04 00:00:00+09:00,91515.80637380465,91924.72418602004,88980.51593806922,89798.3515625,18185,0.0,0.0
2021-10-05 00:00:00+09:00,89961.909562212,89961.909562212,87263.05227534563,88735.15625,10704,0.0,0.0
2021-10-06 00:00:00+09:00,89225.86026765312,90125.47939042505,88162.6740316499,89471.2109375,7908,0.0,0.0
2021-10-07 00:00:00+09:00,89144.07026309846,90697.95772640019,88816.9360602981,90534.390625,8473,0.0,0.0
2021-10-08 00:00:00+09:00,90779.74127710027,91106.87547990063,90289.03997289973,90534.390625,6796,0.0,0.0
2021-10-11 00:00:00+09:00,90697.97309413923,92170.07725617215,89961.92101312277,91924.7265625,6033,0.0,0.0
2021-10-12 00:00:00+09:00,92170.06439712142,92578.98216285842,91270.4453125,91270.4453125,7714,0.0,0.0
2021-10-13 00:00:00+09:00,92006.50756622155,93642.17881184326,91924.72400394046,93396.828125,6832,0.0,0.0
2021-10-14 00:00:00+09:00,92906.11211790393,94541.7831058952,92906.11211790393,93642.1640625,5992,0.0,0.0
2021-10-15 00:00:00+09:00,93969.31945353403,94132.88658922339,92987.91663939791,93723.96875,4234,0.0,0.0
2021-10-18 00:00:00+09:00,93642.17365334491,94296.4421155517,92497.20384448307,94132.875,6442,0.0,0.0
2021-10-19 00:00:00+09:00,94296.45372491275,94296.45372491275,92824.34950370855,93723.96875,4745,0.0,0.0
2021-10-20 00:00:00+09:00,93233.26156387666,93642.1793777533,92824.34375,92824.34375,2789,0.0,0.0
2021-10-21 00:00:00+09:00,93151.4765625,93642.17793157375,92824.34231645083,93151.4765625,2546,0.0,0.0
2021-10-22 00:00:00+09:00,93396.82868942732,93478.61225220264,92415.42593612336,92824.34375,3054,0.0,0.0
2021-10-25 00:00:00+09:00,92660.76652591329,93805.73627998459,92578.98297205106,92906.1171875,2476,0.0,0.0
2021-10-26 00:00:00+09:00,93069.68107914462,93315.03173225309,92742.546875,92742.546875,1915,0.0,0.0
2021-10-27 00:00:00+09:00,92824.33682996486,93233.25461335677,92415.41904657293,93069.6875,3709,0.0,0.0
2021-10-28 00:00:00+09:00,92824.3486507546,93478.6171875,92578.99794947507,93478.6171875,1963,0.0,0.0
2021-10-29 00:00:00+09:00,93478.60883152173,94051.09375,92660.77323369565,94051.09375,4236,0.0,0.0
2021-11-01 00:00:00+09:00,93233.26475923482,93969.31684943932,92742.56336576516,92987.9140625,4940,0.0,0.0
2021-11-02 00:00:00+09:00,93151.47105667839,93642.17239674868,92578.9861599297,93069.6875,2268,0.0,0.0
2021-11-04 00:00:00+09:00,94623.57723813907,94868.92791377816,93723.9580941291,94378.2265625,4710,0.0,0.0
2021-11-05 00:00:00+09:00,95032.49503087088,95114.27858941724,93887.52521122183,94378.2265625,2013,0.0,0.0
2021-11-08 00:00:00+09:00,94378.22246246737,94787.14023743472,93723.95402251958,93969.3046875,3026,0.0,0.0
2021-11-09 00:00:00+09:00,94132.87696683114,94132.87696683114,92906.12357456141,93233.2578125,2210,0.0,0.0
2021-11-10 00:00:00+09:00,92497.2109375,93233.26301392572,92251.86024535808,92497.2109375,2127,0.0,0.0
2021-11-11 00:00:00+09:00,92578.98704535495,93315.0390625,92497.20348789438,93315.0390625,1481,0.0,0.0
2021-11-12 00:00:00+09:00,92906.11397707231,93642.16593639771,92742.546875,92742.546875,1312,0.0,0.0
2021-11-15 00:00:00+09:00,91761.14654126213,92987.89983726831,91761.14654126213,92660.765625,2214,0.0,0.0
2021-11-16 00:00:00+09:00,92742.55007977552,93396.81851067342,92497.19941818881,92906.1171875,1511,0.0,0.0
2021-11-17 00:00:00+09:00,92497.20543418142,92742.55611172567,92006.50407909292,92415.421875,2206,0.0,0.0
2021-11-18 00:00:00+09:00,92578.98899336283,92987.90678926991,92170.07119745575,92415.421875,1917,0.0,0.0
2021-11-19 00:00:00+09:00,91842.9366141183,92170.07084960937,91025.10102539063,91597.5859375,3172,0.0,0.0
