Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-09-21 00:00:00+09:00,111140.95589512584,111694.58891385113,110310.51285487416,110725.734375,14883,0.0,0.0
2021-09-22 00:00:00+09:00,111556.15022189412,111556.15022189412,108095.97389359013,108511.1953125,22956,0.0,0.0
2021-09-24 00:00:00+09:00,109064.83502778165,109480.0564973997,107403.95563714496,107680.765625,20370,0.0,0.0
2021-09-27 00:00:00+09:00,107542.35792538327,108511.20583417136,107403.95293493792,108095.984375,8808,0.0,0.0
2021-09-28 00:00:00+09:00,107265.54415538197,108372.80357030856,106158.29122829084,107680.765625,21945,0.0,0.0
2021-09-29 00:00:00+09:00,106850.31561780394,106988.72709041124,104082.17699534813,104497.3984375,21099,0.0,0.0
2021-09-30 00:00:00+09:00,104497.39608034221,105189.42747642842,102559.69389806406,103113.3203125,22743,0.0,0.0
2021-10-01 00:00:00+09:00,104635.81083504099,104774.21582961836,101314.0390625,101314.0390625,25302,0.0,0.0
2021-10-04 00:00:00+09:00,101867.665528645,102698.10847178024,100760.412596355,101314.0390625,18225,0.0,0.0
2021-10-05 00:00:00+09:00,100760.40751240596,101452.43893821131,98130.66733327304,100898.8125,25242,0.0,0.0
2021-10-06 00:00:00+09:00,102144.48073819082,102836.51867816165,99514.74694683836,101175.6328125,20301,0.0,0.0
2021-10-07 00:00:00+09:00,101314.03747225428,102698.1068598099,100898.81600720405,102421.296875,15933,0.0,0.0
2021-10-08 00:00:00+09:00,101867.65922092726,102698.1021126409,100206.7734375,100206.7734375,14424,0.0,0.0
2021-10-11 00:00:00+09:00,100206.77316580695,101452.4375,99099.52030508095,101452.4375,12351,0.0,0.0
2021-10-12 00:00:00+09:00,101314.04455061984,101314.04455061984,100068.38006844009,100483.6015625,10860,0.0,0.0
2021-10-13 00:00:00+09:00,100483.5957742915,102559.703125,100345.19078018943,102559.703125,17472,0.0,0.0
2021-10-14 00:00:00+09:00,102559.70200109761,103113.32845927446,101590.85407732928,101867.6640625,12003,0.0,0.0
2021-10-15 00:00:00+09:00,101867.65592593022,103805.35810653042,101867.65592593022,103666.953125,14049,0.0,0.0
2021-10-18 00:00:00+09:00,102836.51266889251,104635.80342227228,102282.87975413332,104497.3984375,20751,0.0,0.0
2021-10-19 00:00:00+09:00,105327.847724206,106019.8791779679,104358.99330840269,105051.03125,17433,0.0,0.0
2021-10-20 00:00:00+09:00,104497.40114039184,105466.24903452773,103666.95823460816,104082.1796875,11130,0.0,0.0
2021-10-21 00:00:00+09:00,105051.02240380878,105189.4273853392,103666.953125,103666.953125,7821,0.0,0.0
2021-10-22 00:00:00+09:00,104220.58324032738,104774.20967394584,103528.54533242798,104635.8046875,12885,0.0,0.0
2021-10-25 00:00:00+09:00,104358.98428694753,105466.24360021761,104220.57930572685,104912.6171875,7947,0.0,0.0
2021-10-26 00:00:00+09:00,106435.11543799957,106435.11543799957,104082.19778765761,104359.0078125,9612,0.0,0.0
2021-10-27 00:00:00+09:00,105189.44961361634,105327.86111223028,103666.975031553,104220.6015625,13395,0.0,0.0
2021-10-28 00:00:00+09:00,104774.21875,104912.63023627082,102698.11133429434,104774.21875,12495,0.0,0.0
2021-10-29 00:00:00+09:00,105189.42447196822,105604.64589289419,104358.98163011626,105327.8359375,15306,0.0,0.0
2021-11-01 00:00:00+09:00,106435.09692866364,106435.09692866364,104082.1796875,104082.1796875,8946,0.0,0.0
2021-11-02 00:00:00+09:00,104082.17825388155,105189.43112111845,103943.7667796006,104635.8046875,7839,0.0,0.0
2021-11-04 00:00:00+09:00,105466.26181057282,105743.07830864564,104220.59730099913,105189.4453125,11643,0.0,0.0
2021-11-05 00:00:00+09:00,105881.47259245696,106850.3205058546,105327.84614020622,106158.2890625,9087,0.0,0.0
