Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-09-27 00:00:00+09:00,66269.89454408543,67523.05161555312,66269.89454408543,67301.90625,3529,0.0,0.0
2021-09-28 00:00:00+09:00,67744.19642247268,67965.34178620219,66638.46960382514,67449.3359375,3505,0.0,0.0
2021-09-29 00:00:00+09:00,67670.46773359978,67670.46773359978,66638.45624310915,66859.6015625,2565,0.0,0.0
2021-09-30 00:00:00+09:00,67228.19450610432,67670.48525943396,66269.89787389012,66417.328125,4052,0.0,0.0
2021-10-01 00:00:00+09:00,66269.8874052225,67007.03854432398,65016.73046875,65016.73046875,5642,0.0,0.0
2021-10-04 00:00:00+09:00,65901.32285487288,66417.32873852401,65090.45646627825,65237.88671875,2984,0.0,0.0
2021-10-05 00:00:00+09:00,64943.01013334977,66196.16696906708,63984.71372956595,65385.30078125,5289,0.0,0.0
2021-10-06 00:00:00+09:00,65901.31468679459,66196.17515519187,64353.297227708805,65311.59375,4101,0.0,0.0
2021-10-07 00:00:00+09:00,65385.308867099324,65753.88445259594,64869.303047404064,65311.59375,2944,0.0,0.0
2021-10-08 00:00:00+09:00,65753.88160785146,65975.02694958191,65016.73046875,65016.73046875,3383,0.0,0.0
2021-10-11 00:00:00+09:00,65237.88531425562,65680.17606214888,64721.879441713485,65606.4609375,2229,0.0,0.0
2021-10-12 00:00:00+09:00,66343.62255586592,66491.0528282123,65901.33173882682,65975.046875,2805,0.0,0.0
2021-10-13 00:00:00+09:00,66343.5989010989,67449.32554945054,66269.88379120879,67080.75,3806,0.0,0.0
2021-10-14 00:00:00+09:00,67375.61205406526,67375.61205406526,66343.60049087388,66638.4609375,2476,0.0,0.0
2021-10-15 00:00:00+09:00,67375.62137185104,67523.05161555312,66785.90039704271,67301.90625,2232,0.0,0.0
2021-10-18 00:00:00+09:00,67301.90569501366,67596.76617998634,66343.60911885246,67449.3359375,4307,0.0,0.0
2021-10-19 00:00:00+09:00,67301.90736729922,67449.33761344884,66491.04101347634,67007.046875,2332,0.0,0.0
2021-10-20 00:00:00+09:00,66638.46511627907,66859.61046511628,66491.03488372093,66564.75,2720,0.0,0.0
2021-10-21 00:00:00+09:00,66564.74636225056,66859.60681125277,66269.88591324833,66491.03125,1538,0.0,0.0
2021-10-22 00:00:00+09:00,66269.89762809685,66269.89762809685,65237.88587415541,65459.03125,3291,0.0,0.0
2021-10-25 00:00:00+09:00,65606.44841825307,66491.02974524077,65606.44841825307,65827.59375,2888,0.0,0.0
2021-10-26 00:00:00+09:00,66638.47325450451,66638.47325450451,65237.88587415541,65459.03125,3695,0.0,0.0
2021-10-27 00:00:00+09:00,65680.181015625,66343.6171875,65385.32049479167,66343.6171875,10651,0.0,0.0
2021-10-28 00:00:00+09:00,65727.88859519342,66105.63508137269,65123.49421730659,65425.69140625,7043,2185.0,0.0
2021-10-29 00:00:00+09:00,65501.23230645279,65576.78159400348,64443.54228074305,65199.03515625,7565,0.0,0.0
2021-11-01 00:00:00+09:00,65123.48714040596,65727.8814526139,64594.64211722401,64670.19140625,3991,0.0,0.0
2021-11-02 00:00:00+09:00,65047.942892618914,65576.78795678655,64896.84430285673,65123.4921875,4239,0.0,0.0
2021-11-04 00:00:00+09:00,65274.58328471412,65501.231143341596,64519.09042262252,64745.73828125,5478,0.0,0.0
2021-11-05 00:00:00+09:00,65274.58629220023,65350.135581890274,64367.99481591967,64896.83984375,4935,0.0,0.0
2021-11-08 00:00:00+09:00,65123.49198214286,66181.18210714286,64896.844098214286,66105.6328125,5167,0.0,0.0
2021-11-09 00:00:00+09:00,66332.28297308026,66332.28297308026,65199.04351454244,65425.69140625,2632,0.0,0.0
2021-11-10 00:00:00+09:00,65954.53443119199,65954.53443119199,64821.29500797564,65123.4921875,2586,0.0,0.0
2021-11-11 00:00:00+09:00,65576.79739523536,65878.99461825487,65425.6987837256,65803.4453125,1861,0.0,0.0
2021-11-12 00:00:00+09:00,65878.97630931712,66181.17344835069,65274.58203125,65274.58203125,1892,0.0,0.0
2021-11-15 00:00:00+09:00,65274.59482758621,65878.98922413794,65274.59482758621,65727.890625,2234,0.0,0.0
2021-11-16 00:00:00+09:00,66105.63631924716,66634.48140980114,65878.98842329546,66483.3828125,2517,0.0,0.0
2021-11-17 00:00:00+09:00,66332.28069642857,66483.37928571428,65878.98492857143,66105.6328125,2174,0.0,0.0
2021-11-18 00:00:00+09:00,66181.18696305841,66407.83486361684,65652.34186175544,65954.5390625,2204,0.0,0.0
2021-11-19 00:00:00+09:00,65727.88859519342,65803.43789242927,65199.04351454244,65425.69140625,2134,0.0,0.0
2021-11-22 00:00:00+09:00,65727.88859519342,65727.88859519342,65350.142109014145,65425.69140625,859,0.0,0.0
2021-11-24 00:00:00+09:00,65803.4391246449,66634.48140980114,65425.69263139205,66483.3828125,3199,0.0,0.0
2021-11-25 00:00:00+09:00,66558.92671003981,67012.22246515927,66105.63095492036,66407.828125,1757,0.0,0.0
2021-11-26 00:00:00+09:00,66483.38958810069,66634.48820080092,65274.60068649886,66030.09375,3029,0.0,0.0
2021-11-29 00:00:00+09:00,65652.32971575992,65727.87900196908,64443.54113641336,64745.73828125,4773,0.0,0.0
2021-11-30 00:00:00+09:00,65878.98003066589,67087.76865508177,64443.543539172024,64670.19140625,7254,0.0,0.0
2021-12-01 00:00:00+09:00,64594.641768292684,65803.43038617886,64594.641768292684,65047.9375,5149,0.0,0.0
2021-12-02 00:00:00+09:00,65878.99587264152,66105.6437942217,64065.81250000001,64065.8125,5290,0.0,0.0
2021-12-03 00:00:00+09:00,64670.188995040844,65501.231143341596,64519.09042262252,64745.73828125,4452,0.0,0.0
2021-12-06 00:00:00+09:00,65350.13500748394,65425.684296509935,64594.64211722401,64670.19140625,2604,0.0,0.0
2021-12-07 00:00:00+09:00,65123.483461733216,65652.32845504195,64972.38489221643,65274.58203125,1980,0.0,0.0
2021-12-08 00:00:00+09:00,65274.588184931505,66256.7289793807,65274.588184931505,66181.1796875,2966,0.0,0.0
2021-12-09 00:00:00+09:00,65954.52940600057,66558.92371899943,65425.684382126565,66256.7265625,3390,0.0,0.0
2021-12-10 00:00:00+09:00,66634.47300812429,66634.47300812429,65501.23367125142,66256.7265625,3895,0.0,0.0
2021-12-13 00:00:00+09:00,66181.1768292683,66256.72611788618,64972.38821138212,65047.9375,3327,0.0,0.0
2021-12-14 00:00:00+09:00,65047.93842313009,65274.58629220023,64594.64268498981,64896.83984375,3227,0.0,0.0
2021-12-15 00:00:00+09:00,64896.8377741228,65576.78135964912,64367.99276315789,64594.640625,2567,0.0,0.0
2021-12-16 00:00:00+09:00,64821.28527832031,64821.28527832031,62554.806772085336,62857.00390625,4953,0.0,0.0
2021-12-17 00:00:00+09:00,62857.009868421046,63159.20703125,61572.67192639802,63159.20703125,9570,0.0,0.0
2021-12-20 00:00:00+09:00,62554.821302540775,62705.919904720824,59986.14506547992,60212.79296875,7409,0.0,0.0
2021-12-21 00:00:00+09:00,61119.37521515453,61874.86811027387,60666.079478082924,61723.76953125,4787,0.0,0.0
2021-12-22 00:00:00+09:00,61723.76629298327,61723.76629298327,60817.174866403344,60968.2734375,3711,0.0,0.0
2021-12-23 00:00:00+09:00,61043.825925642595,61723.76953125,61043.825925642595,61723.76953125,1325,0.0,0.0
2021-12-24 00:00:00+09:00,61874.867537814804,61874.867537814804,61497.12109375,61497.12109375,1567,0.0,0.0
2021-12-27 00:00:00+09:00,61497.119020061735,61648.2175925926,61194.921875,61194.921875,1624,0.0,0.0
2021-12-28 00:00:00+09:00,61346.030451642335,62101.5234375,61194.9318544708,62101.5234375,3913,0.0,0.0
2021-12-29 00:00:00+09:00,62177.06917978073,63310.30859375,62177.06917978073,63310.30859375,2736,0.0,0.0
2021-12-30 00:00:00+09:00,63310.30296290712,63310.30296290712,62554.81008745477,62630.359375,2078,0.0,0.0
2022-01-04 00:00:00+09:00,63310.30561266447,63385.854903371706,62554.8127055921,63159.20703125,2230,0.0,0.0
