Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-09-27 00:00:00+09:00,134773.22632718776,135847.125,133430.87186315013,135847.125,2592,0.0,0.0
2021-09-28 00:00:00+09:00,135310.15625,135847.10550936745,133162.37179718018,135310.15625,2553,0.0,0.0
2021-09-29 00:00:00+09:00,135578.63135030525,135578.63135030525,132893.9100888484,133430.859375,2901,0.0,0.0
2021-09-30 00:00:00+09:00,132893.93887595957,133430.88827842363,131417.34375,131417.34375,4278,0.0,0.0
2021-10-01 00:00:00+09:00,132222.7250431949,133565.07930163454,129001.0546875,129001.0546875,4608,0.0,0.0
2021-10-04 00:00:00+09:00,129269.53507078804,131014.61087098868,128329.87693457985,129806.484375,5520,0.0,0.0
2021-10-05 00:00:00+09:00,129403.76856163693,131283.0721480134,126584.80688974707,130343.4140625,4293,0.0,0.0
2021-10-06 00:00:00+09:00,131014.6171875,131954.26278435963,128329.88312165406,131014.6171875,4239,0.0,0.0
2021-10-07 00:00:00+09:00,130477.66979489164,131820.03684774772,129806.4925607895,130074.9609375,5613,0.0,0.0
2021-10-08 00:00:00+09:00,130343.42629377719,130880.3756194073,127792.9453125,127792.9453125,3078,0.0,0.0
2021-10-11 00:00:00+09:00,126987.53405084973,127927.1796875,124839.74922415231,127927.1796875,4011,0.0,0.0
2021-10-12 00:00:00+09:00,128195.66065624476,128598.36952470976,126853.29356647735,127927.1796875,2763,0.0,0.0
2021-10-13 00:00:00+09:00,127927.17784676608,130343.43102278885,127256.00060386596,130209.203125,3276,0.0,0.0
2021-10-14 00:00:00+09:00,128866.82282599814,130477.65811132312,128195.6456519963,129538.0,3606,0.0,0.0
2021-10-15 00:00:00+09:00,130074.98867947124,131820.06496190315,129538.03922687961,131148.875,2652,0.0,0.0
2021-10-18 00:00:00+09:00,131148.8319735671,131954.24959589128,128732.57910659464,131685.78125,4059,0.0,0.0
2021-10-19 00:00:00+09:00,132625.45387436508,133833.58044027127,131685.79568377632,133162.390625,2238,0.0,0.0
2021-10-20 00:00:00+09:00,132491.2088414634,132893.91768292684,131417.32279244473,132088.5,1662,0.0,0.0
2021-10-21 00:00:00+09:00,132357.0018298403,132357.0018298403,130477.69762275134,131148.875,1785,0.0,0.0
2021-10-22 00:00:00+09:00,131417.3458229709,131551.57373721426,129940.73808906612,130477.6875,1581,0.0,0.0
2021-10-25 00:00:00+09:00,131417.35601862305,132088.53339587172,130746.1660567199,131148.875,846,0.0,0.0
2021-10-26 00:00:00+09:00,131820.02781797113,132625.44547758266,131014.6101583596,131551.546875,1989,0.0,0.0
2021-10-27 00:00:00+09:00,131283.06817307693,131954.2453083218,130209.1822397551,130880.359375,1644,0.0,0.0
2021-10-28 00:00:00+09:00,130880.39434753593,131551.57166212605,130074.97653616648,131417.34375,2166,0.0,0.0
2021-10-29 00:00:00+09:00,131283.06719964082,132356.953125,130880.3584045499,132356.953125,2064,0.0,0.0
2021-11-01 00:00:00+09:00,132893.91383590287,132893.91383590287,130880.36968687404,131551.546875,1818,0.0,0.0
2021-11-02 00:00:00+09:00,132088.49006116207,132893.90768348624,131283.07243883793,131685.78125,1278,0.0,0.0
