Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-09-27 00:00:00+09:00,165468.2996147874,166488.25594242715,162329.97245281894,164212.96875,2676,0.0,0.0
2021-09-28 00:00:00+09:00,164056.06114913544,165311.39208093178,160133.15198727185,163349.9375,2414,0.0,0.0
2021-09-29 00:00:00+09:00,162329.9622680131,162879.16948689957,160211.59156659388,161702.296875,2280,0.0,0.0
2021-09-30 00:00:00+09:00,163271.47380558893,164683.7210561899,161780.76837439902,163193.015625,3522,0.0,0.0
2021-10-01 00:00:00+09:00,163899.13926564026,166252.88468352883,160446.9793194037,160525.4375,3353,0.0,0.0
2021-10-04 00:00:00+09:00,160603.8882797121,160682.3464566929,157857.85208538384,159427.015625,2395,0.0,0.0
2021-10-05 00:00:00+09:00,158407.03478860293,160368.48890931375,153934.91939338236,160054.65625,3363,0.0,0.0
2021-10-06 00:00:00+09:00,160446.99450104014,162094.61644946158,157151.75060419727,160290.078125,1803,0.0,0.0
2021-10-07 00:00:00+09:00,160917.71059322034,162722.2485472155,160525.41973365616,162016.125,1357,0.0,0.0
2021-10-08 00:00:00+09:00,162879.1805760709,162879.1805760709,159348.5625,159348.5625,2029,0.0,0.0
2021-10-11 00:00:00+09:00,160133.15343187895,161388.484375,157387.11699380164,161388.484375,1479,0.0,0.0
2021-10-12 00:00:00+09:00,160682.3260764393,162643.78025217706,160682.3260764393,162173.03125,1642,0.0,0.0
2021-10-13 00:00:00+09:00,162173.053409495,165468.296875,162173.053409495,165468.296875,2413,0.0,0.0
2021-10-14 00:00:00+09:00,165468.31116071428,167508.22395833334,164056.06383928572,164762.1875,2344,0.0,0.0
2021-10-15 00:00:00+09:00,166252.8553327846,167900.47683443085,165154.44099835373,166802.0625,1747,0.0,0.0
2021-10-18 00:00:00+09:00,166880.54733714787,167194.38005428403,163349.9292693662,167115.921875,1870,0.0,0.0
2021-10-19 00:00:00+09:00,167194.35778564794,169626.56101950767,166488.23426614027,168920.4375,2143,0.0,0.0
2021-10-20 00:00:00+09:00,168214.3382352941,168685.08731617648,167037.46553308822,168057.421875,1370,0.0,0.0
2021-10-21 00:00:00+09:00,167978.96369485292,169391.2109375,167272.8400735294,168057.421875,961,0.0,0.0
2021-10-22 00:00:00+09:00,168135.8641926484,170724.98389323516,167508.198810688,170489.609375,3056,0.0,0.0
2021-10-25 00:00:00+09:00,170018.8482366682,172921.80042160436,169940.39006950773,172137.21875,1870,0.0,0.0
2021-10-26 00:00:00+09:00,171901.86714437674,173549.48887419503,169861.95452650645,170568.078125,1543,0.0,0.0
2021-10-27 00:00:00+09:00,170568.06684461609,172686.4375,170332.69232735122,172686.4375,1188,0.0,0.0
2021-10-28 00:00:00+09:00,172137.2358006128,173784.85747418294,170489.61412704267,172843.359375,1822,0.0,0.0
2021-10-29 00:00:00+09:00,172294.13854401806,173941.76008747178,170568.05883182844,173784.84375,3550,0.0,0.0
2021-11-01 00:00:00+09:00,172686.4531033687,172686.4531033687,169940.41682048916,170018.875,1723,0.0,0.0
2021-11-02 00:00:00+09:00,170175.77764312757,171980.31562643414,170175.77764312757,170960.359375,1105,0.0,0.0
